Customer_ID,Transaction_Date,Brand_Name,Sector,Gender,Date_of_Birth,Country,No_of_Scans,Amount_Spent
55936806,2022-07-16,Asics,Sports,F,1991-04-05,ES,2,42.5
70582894,2022-07-16,Scalpers,Men's Apparel,,,ES,1,49.4
34453642,2022-07-17,Under Armour,Sports,,,ES,2,49.4
46996835,2022-07-17,Quiksilver,Outdoor & Surfwear,,,,2,30.0
70823115,2022-07-17,Timberland,Shoes,,,ES,1,58.2
57527305,2022-07-17,Under Armour,Sports,,,ES,1,19.97
70874444,2022-07-17,Desigual,Unisex Apparel,,,ES,2,74.98
65813747,2022-07-17,Nike,Sports,,,ES,1,32.18
34452852,2022-07-17,Skechers,Shoes,,,ES,1,58.99
40470912,2022-07-17,Under Armour,Sports,F,,ES,1,139.84
64654939,2022-07-17,Nike,Sports,,,ES,1,61.48
41920087,2022-07-17,Nike,Sports,F,1979-09-14,ES,1,26.98
58931296,2022-07-17,Tommy Hilfiger,Premium,F,1988-03-28,ES,1,28.42
55366201,2022-07-17,Karl Lagerfeld,Women's Apparel,F,1971-10-29,ES,1,90.0
55366201,2022-07-17,Skechers,Shoes,F,1971-10-29,ES,1,47.23
50605738,2022-07-17,Primor,Beauty,,,ES,1,28.05
65817739,2022-07-17,WMF,Home & Living,,,ES,1,58.65
69027031,2022-07-17,Calvin Klein,Premium,M,1968-01-05,ES,1,35.4
38710259,2022-07-17,BOSS,Men's Apparel,F,,ES,1,31.0
64018783,2022-07-17,Under Armour,Sports,F,1987-07-14,ES,1,16.97
70874819,2022-07-17,Superdry,Unisex Apparel,F,2002-09-29,,1,121.5
51297228,2022-07-17,Nike,Sports,F,1981-12-03,ES,1,8.49
43313131,2022-07-17,Hawkers,Optical,F,,ES,1,60.0
70877106,2022-07-17,Quiksilver,Outdoor & Surfwear,,,ES,1,19.5
68062696,2022-07-17,Converse,Shoes,,,ES,1,32.47
41133894,2022-07-17,Karl Lagerfeld,Women's Apparel,,,ES,1,367.0
45153514,2022-07-17,Calvin Klein,Premium,,,ES,1,25.9
34648496,2022-07-17,Quiksilver,Outdoor & Surfwear,M,1985-06-13,ES,1,39.5
34681978,2022-07-17,Jack&Jones,Men's Apparel,,,ES,1,119.98
67960414,2022-07-17,Under Armour,Sports,,,ES,1,10.97
33748851,2022-07-18,Converse,Shoes,F,1979-09-21,AF,1,21.73
66890059,2022-07-18,Jack&Jones,Men's Apparel,,,ES,1,34.97
70872224,2022-07-18,Skechers,Shoes,M,1972-02-04,,1,55.99
69021673,2022-07-18,Diesel,Denim,,,ES,1,126.0
39725122,2022-07-18,Under Armour,Sports,M,1983-04-02,ES,1,46.91
59170214,2022-07-18,Triumph,Lingerie & Underwear,M,,DE,1,95.0
49077684,2022-07-18,Under Armour,Sports,M,1976-03-30,ES,2,49.91
70883793,2022-07-18,WMF,Home & Living,,,DE,1,65.7
70883779,2022-07-18,Puma,Sports,,,BR,1,10.0
70876540,2022-07-18,Textura,Home & Living,M,1969-11-20,,1,6.9
33744695,2022-07-18,Skechers,Shoes,F,1962-09-30,ES,1,71.97
70883631,2022-07-18,Nike,Sports,,,GB,1,76.98
53115589,2022-07-18,Vans,Shoes,,,ES,1,46.2
70882698,2022-07-18,Timberland,Shoes,,,ES,1,39.2
65561357,2022-07-18,Primor,Beauty,F,1995-05-15,,1,39.94
69035811,2022-07-19,Skechers,Shoes,,,ES,1,42.55
66131498,2022-07-19,Quiksilver,Outdoor & Surfwear,,,ES,1,10.3
70893616,2022-07-19,Primor,Beauty,,,ES,1,19.9
68618642,2022-07-19,Primor,Beauty,,,ES,1,6.95
53331763,2022-07-19,Adolfo Domínguez,Unisex Apparel,,,ES,1,20.25
38706221,2022-07-19,Triumph,Lingerie & Underwear,,,ES,1,59.6
70096100,2022-07-19,Camper,Shoes,,,ES,2,179.0
68052836,2022-07-19,Sunglass Hut,Optical,F,,PL,1,315.0
69688771,2022-07-19,Zwilling,Home & Living,,,ES,1,29.5
37279477,2022-07-19,Jack&Jones,Men's Apparel,,,ES,1,0.0
70550858,2022-07-19,Timberland,Shoes,M,1974-06-25,ES,1,59.5
61325941,2022-07-19,Nike,Sports,F,1970-10-31,ES,1,62.99
70894262,2022-07-19,Pepe Jeans,Denim,,,IE,1,21.6
61602462,2022-07-19,ZZZ [NO LONGER IN CENTRE] Reef,Sports,,,ES,1,47.0
34448034,2022-07-19,Under Armour,Sports,,,ES,1,28.97
42393577,2022-07-19,Converse,Shoes,F,1976-10-02,ES,1,18.0
38706567,2022-07-19,Superdry,Unisex Apparel,F,1980-08-29,ES,1,40.12
43920043,2022-07-19,ZZZ [NO LONGER IN CENTRE] Old Ridel Pop up,Unisex Apparel,,,ES,1,67.78
70885816,2022-07-19,Nike,Sports,M,1976-05-07,,1,72.07
45036313,2022-07-20,Nike,Sports,,,ES,1,40.97
61238289,2022-07-20,Nike,Sports,,,ES,1,44.97
36500354,2022-07-20,Desigual,Unisex Apparel,F,1970-09-16,ES,1,38.97
41426824,2022-07-20,Skechers,Shoes,F,1987-09-28,ES,1,51.99
54857436,2022-07-20,North Sails,Men's Apparel,M,1980-11-25,ES,1,64.0
66970553,2022-07-20,Nike,Sports,F,1995-01-21,ES,1,12.74
52802649,2022-07-20,Skechers,Shoes,,,ES,1,83.98
68025302,2022-07-20,Karl Lagerfeld,Women's Apparel,,,DE,1,89.0
70913593,2022-07-20,Carhartt WIP,Unisex Apparel,,,CH,1,57.6
66707103,2022-07-20,North Sails,Men's Apparel,M,2003-06-26,GB,1,87.9
65646116,2022-07-20,Calvin Klein,Premium,,,ES,1,17.45
45030028,2022-07-20,Converse,Shoes,,,ES,1,39.97
65427341,2022-07-20,BOSS,Men's Apparel,,,ES,1,23.25
51620893,2022-07-20,ZZZ [NO LONGER IN CENTRE] Old Ridel Pop up,Unisex Apparel,F,1965-02-04,ES,1,45.9
53049060,2022-07-20,Under Armour,Sports,,,ES,1,22.96
57302138,2022-07-20,Converse,Shoes,,,ES,1,40.0
53401877,2022-07-20,Nike,Sports,F,1987-04-30,ES,1,40.49
33748812,2022-07-20,Hawkers,Optical,,,ES,1,60.0
67106903,2022-07-20,Karl Lagerfeld,Women's Apparel,,,ES,1,32.0
39075816,2022-07-20,Under Armour,Sports,F,,ES,1,21.94
57078723,2022-07-20,Primor,Beauty,,,ES,1,63.87
67113996,2022-07-20,Diesel,Denim,,,ES,1,66.0
67659938,2022-07-20,Levi’s,Denim,,,ES,1,77.0
55503803,2022-07-20,Tommy Hilfiger,Premium,F,,ES,1,35.67
54619436,2022-07-20,Asics,Sports,,,ES,1,78.5
66970553,2022-07-20,Adolfo Domínguez,Unisex Apparel,F,1995-01-21,ES,1,52.0
34941570,2022-07-21,Primor,Beauty,,,ES,1,29.59
41535569,2022-07-21,Primor,Beauty,,,ES,1,79.08
70896290,2022-07-21,Camper,Shoes,M,1975-02-05,,1,59.0
68130211,2022-07-21,North Sails,Men's Apparel,,,ES,1,119.8
60859668,2022-07-21,Desigual,Unisex Apparel,F,1966-03-01,ES,1,8.39
70449945,2022-07-21,BOSS,Men's Apparel,,,DK,1,42.0
50339976,2022-07-21,Scalpers,Men's Apparel,,,,1,178.67
40129304,2022-07-21,The Body Shop,Beauty,F,1966-01-30,ES,1,40.0
68068760,2022-07-21,Jack&Jones,Men's Apparel,,,ES,1,28.19
44962238,2022-07-21,Nike,Sports,,,,1,34.28
70453252,2022-07-21,Tommy Hilfiger,Premium,,,DE,1,93.31
70631519,2022-07-21,ZZZ [NO LONGER IN CENTRE] Reef,Sports,F,1973-02-27,,1,57.0
70400095,2022-07-21,Primor,Beauty,,,ES,1,9.95
70920525,2022-07-21,Vans,Shoes,,,ES,1,35.0
40429590,2022-07-21,Primor,Beauty,,,ES,1,31.37
39135337,2022-07-21,Textura,Home & Living,F,1965-09-29,ES,2,54.8
68059617,2022-07-21,Lacoste,Premium,,,ES,1,76.0
70449873,2022-07-21,Levi’s,Denim,,,DK,1,88.9
44092996,2022-07-21,Skechers,Shoes,,,ES,2,77.51
38706366,2022-07-21,Under Armour,Sports,M,1972-01-04,ES,1,51.94
70449961,2022-07-21,TIC,Info,,,DZ,1,0.0
68738835,2022-07-21,Lacoste,Premium,,,ES,1,18.0
49839048,2022-07-21,Puma,Sports,F,1978-11-07,ES,2,14.5
70884646,2022-07-21,Nike,Sports,M,1979-07-21,ES,1,93.16
45048231,2022-07-21,Superdry,Unisex Apparel,F,1971-03-22,ES,1,49.5
39839541,2022-07-21,Primor,Beauty,,,ES,1,14.43
70024486,2022-07-21,Desigual,Unisex Apparel,,,ES,1,24.46
56353859,2022-07-21,Primor,Beauty,,,ES,1,64.07
45069113,2022-07-21,ZZZ [NO LONGER IN CENTRE] Old Ridel Pop up,Unisex Apparel,,,ES,1,39.99
34230923,2022-07-21,Scalpers,Men's Apparel,F,1998-03-11,ES,1,38.45
33748603,2022-07-21,Primor,Beauty,F,1978-01-18,ES,2,37.79
42136273,2022-07-21,Desigual,Unisex Apparel,,,ES,1,34.96
70915703,2022-07-21,Primor,Beauty,,,ES,1,4.0
69226355,2022-07-21,Converse,Shoes,M,1983-09-18,ES,1,39.94
63790396,2022-07-21,Karl Lagerfeld,Women's Apparel,,,ES,1,57.0
69975637,2022-07-21,Clarks,Shoes,F,1987-03-10,ES,1,46.63
49839048,2022-07-21,Nike,Sports,F,1978-11-07,ES,1,90.98
67975601,2022-07-21,Primor,Beauty,,,ES,1,19.95
45748276,2022-07-21,Nike,Sports,F,1966-08-21,ES,1,58.98
37280491,2022-07-22,ZZZ [NO LONGER IN CENTRE] Brooks Brothers,Unisex Apparel,F,1969-06-30,ES,1,69.0
41913864,2022-07-22,Under Armour,Sports,,,ES,1,37.94
64032223,2022-07-22,Nike,Sports,,,ES,2,131.73
70450388,2022-07-22,TIC,Info,,,DE,1,0.0
45564101,2022-07-22,Primor,Beauty,F,1965-01-28,ES,1,5.98
53526464,2022-07-22,Scalpers,Men's Apparel,M,1974-12-31,ES,1,48.93
62115475,2022-07-22,Superdry,Unisex Apparel,,,CH,2,211.94
43887775,2022-07-22,Jack&Jones,Men's Apparel,F,1985-04-14,ES,1,14.35
52673367,2022-07-22,Textura,Home & Living,,,ES,1,29.8
54130589,2022-07-22,Under Armour,Sports,M,1964-08-29,ES,1,19.88
39777204,2022-07-22,Primor,Beauty,,,ES,1,16.27
70450049,2022-07-22,Under Armour,Sports,,,CH,1,12.58
65580578,2022-07-22,Primor,Beauty,F,1983-07-13,ES,1,4.95
53706751,2022-07-22,Asics,Sports,,,ES,1,25.0
33746212,2022-07-22,Primor,Beauty,F,1967-06-30,ES,1,18.7
62335427,2022-07-22,Puma,Sports,,,ES,1,17.5
67777417,2022-07-22,Nike,Sports,M,1977-05-30,DE,2,380.43
33747085,2022-07-22,Lindt,Food & Beverages,,1966-08-05,ES,1,17.5
36500308,2022-07-22,Primor,Beauty,M,1993-11-07,ES,1,13.43
34789080,2022-07-22,Calvin Klein,Premium,,,ES,1,35.0
36734972,2022-07-22,Pepe Jeans,Denim,,,ES,1,37.0
65428625,2022-07-22,ZZZ [NO LONGER IN CENTRE] Old Ridel Pop up,Unisex Apparel,,,ES,1,40.0
70450097,2022-07-22,TIC,Info,,,DE,1,0.0
70411146,2022-07-22,Scalpers,Men's Apparel,M,1970-03-05,ES,1,20.93
65441281,2022-07-23,Tommy Hilfiger,Premium,F,1993-04-29,ES,1,43.2
39277064,2022-07-23,Superdry,Unisex Apparel,,,ES,1,46.36
70936490,2022-07-23,WMF,Home & Living,,,ES,2,320.55
50629911,2022-07-23,Timberland,Shoes,,,ES,1,45.0
68420921,2022-07-23,Tommy Hilfiger,Premium,,,ES,1,30.0
55681820,2022-07-23,Calvin Klein,Premium,F,1990-04-01,ES,1,5.45
41908501,2022-07-23,Textura,Home & Living,F,,ES,2,48.57
48577487,2022-07-23,ZZZ [NO LONGER IN CENTRE] Old Ridel Pop up,Unisex Apparel,,,,1,10.0
63487757,2022-07-23,Skechers,Shoes,,,ES,1,31.49
65608393,2022-07-23,Primor,Beauty,,,ES,1,23.74
34248592,2022-07-23,Quiksilver,Outdoor & Surfwear,,,ES,1,7.7
64025095,2022-07-23,Timberland,Shoes,,,ES,1,51.1
45049090,2022-07-23,Vans,Shoes,F,1978-12-18,ES,1,85.0
70449643,2022-07-23,TIC,Info,,,CH,1,0.0
66535809,2022-07-23,Vans,Shoes,,,ES,1,32.0
47045733,2022-07-23,Nike,Sports,,,,1,55.98
36268623,2022-07-23,Under Armour,Sports,,,ES,1,34.97
45037709,2022-07-23,Tommy Hilfiger,Premium,,,ES,1,161.0
68192645,2022-07-23,Javier Simorra,Women's Apparel,,,ES,1,39.0
50457532,2022-07-23,Diesel,Denim,,,,1,40.0
70449732,2022-07-23,Nike,Sports,,,DE,1,36.98
50739530,2022-07-23,Converse,Shoes,,,,1,35.0
44847772,2022-07-23,Primor,Beauty,F,1974-06-01,ES,1,29.95
45037709,2022-07-23,Calvin Klein,Premium,,,ES,2,69.82
39854372,2022-07-23,Adolfo Domínguez,Unisex Apparel,F,1983-06-19,ES,1,61.46
59261355,2022-07-23,Scalpers,Men's Apparel,,,ES,1,49.69
64073307,2022-07-24,Nike,Sports,,,ES,1,48.98
67961269,2022-07-24,Munich,Shoes,,,ES,1,128.0
52019670,2022-07-24,Puma,Sports,,,ES,2,47.37
44891247,2022-07-24,Skechers,Shoes,,,ES,1,83.96
46488213,2022-07-24,Primor,Beauty,F,1989-03-07,ES,1,76.53
34551686,2022-07-24,Nike,Sports,,,ES,1,13.99
34454261,2022-07-24,Primor,Beauty,F,1972-07-12,ES,1,200.0
66376499,2022-07-24,Adolfo Domínguez,Unisex Apparel,,,ES,1,52.0
68051806,2022-07-24,Scalpers,Men's Apparel,,,ES,1,20.93
69991788,2022-07-24,Puma,Sports,F,1967-03-19,ES,1,36.5
70567835,2022-07-24,Tommy Hilfiger,Premium,M,1974-07-06,,1,142.8
53907697,2022-07-24,Lindt,Food & Beverages,,,ES,2,14.68
61724209,2022-07-24,WMF,Home & Living,,,ES,1,27.79
70449307,2022-07-24,TIC,Info,,,DE,1,0.0
65808835,2022-07-24,Nike,Sports,,,ES,1,18.99
70449371,2022-07-24,TIC,Info,,,DE,1,0.0
67956745,2022-07-24,Nike,Sports,,,ES,1,69.99
46507030,2022-07-24,Puma,Sports,F,1998-09-14,ES,2,59.0
68411005,2022-07-24,Lindt,Food & Beverages,,,ES,1,5.42
70449283,2022-07-24,Asics,Sports,,,DE,1,98.0
64054192,2022-07-24,Pepe Jeans,Denim,M,1981-05-08,ES,1,87.0
53142402,2022-07-24,Pepe Jeans,Denim,F,1989-08-17,ES,1,18.0
66706348,2022-07-24,Nike,Sports,M,1982-08-07,,1,44.98
62064218,2022-07-24,Primor,Beauty,F,1985-02-09,ES,3,75.81
64018709,2022-07-25,Multiópticas,Optical,F,1979-06-13,ES,1,9.0
66391342,2022-07-25,Vans,Shoes,F,1992-10-10,ES,1,42.0
45041051,2022-07-25,Calvin Klein,Premium,F,1973-12-19,ES,1,13.8
40163734,2022-07-25,Pepe Jeans,Denim,F,,ES,1,44.0
69728811,2022-07-25,Primor,Beauty,F,2005-06-23,ES,1,4.49
61674942,2022-07-25,Timberland,Shoes,M,1987-11-10,ES,1,21.0
46919620,2022-07-25,Puma,Sports,,,ES,1,24.5
66240878,2022-07-25,Primor,Beauty,F,1973-02-01,FI,1,6.95
33744778,2022-07-25,Quiksilver,Outdoor & Surfwear,F,1976-05-28,ES,1,9.4
33746107,2022-07-25,Under Armour,Sports,M,1981-08-09,BE,1,46.91
60652569,2022-07-25,Asics,Sports,,,ES,1,33.0
67966330,2022-07-25,Desigual,Unisex Apparel,,,ES,1,119.39
65780314,2022-07-25,Quiksilver,Outdoor & Surfwear,,,ES,1,30.3
63717189,2022-07-25,Timberland,Shoes,,,ES,1,70.0
68420921,2022-07-25,Puma,Sports,,,ES,1,18.0
44975799,2022-07-25,BOSS,Men's Apparel,,,ES,1,72.24
70360316,2022-07-25,Superdry,Unisex Apparel,M,1994-09-12,ES,1,26.4
48577878,2022-07-25,ZZZ [NO LONGER IN CENTRE] Brooks Brothers,Unisex Apparel,F,1956-02-08,ES,2,121.3
70947569,2022-07-26,ZZZ [NO LONGER IN CENTRE] Reef,Sports,F,1959-10-15,,1,22.8
70352383,2022-07-26,Nike,Sports,M,1972-10-11,,1,22.49
34580701,2022-07-26,Primor,Beauty,,,ES,2,66.99
54565642,2022-07-26,Levi’s,Denim,,,ES,1,0.0
65747380,2022-07-26,Multiópticas,Optical,,,ES,1,100.0
70141977,2022-07-26,Converse,Shoes,,,ES,1,27.94
66992957,2022-07-26,ZZZ [NO LONGER IN CENTRE] Old Ridel Pop up,Unisex Apparel,,,ES,1,29.9
37323751,2022-07-26,Puma,Sports,,,ES,2,89.0
70449450,2022-07-26,TIC,Info,,,CH,1,0.0
45955581,2022-07-26,Primor,Beauty,,,ES,1,17.8
55524548,2022-07-26,Nike,Sports,,,ES,1,97.99
55520088,2022-07-26,Calvin Klein,Premium,F,1990-05-28,ES,2,64.36
59857511,2022-07-26,Vans,Shoes,F,1984-07-28,ES,2,42.5
51714891,2022-07-26,Desigual,Unisex Apparel,F,1972-05-29,DE,1,53.12
51198575,2022-07-26,Under Armour,Sports,F,1995-01-16,ES,1,31.45
34954950,2022-07-26,BOSS,Men's Apparel,M,1997-08-10,ES,1,15.47
46531318,2022-07-26,Diesel,Denim,F,1992-07-25,,1,43.0
47099488,2022-07-26,Nike,Sports,,,,2,46.84
47263412,2022-07-26,Skechers,Shoes,,,,2,92.38
40516644,2022-07-27,Lacoste,Premium,F,,ES,1,62.5
57369039,2022-07-27,Primor,Beauty,,,ES,2,156.13
70972207,2022-07-27,Levi’s,Denim,,,ES,1,98.0
67404503,2022-07-27,Skechers,Shoes,,,ES,1,45.35
53492278,2022-07-27,WMF,Home & Living,,,ES,1,40.0
70569337,2022-07-27,ZZZ [NO LONGER IN CENTRE] Reef,Sports,,,ES,1,32.76
70980947,2022-07-27,Skechers,Shoes,,,ES,1,209.97
64033196,2022-07-27,Carhartt WIP,Unisex Apparel,,,ES,1,11.34
40430242,2022-07-27,Textura,Home & Living,,,ES,1,22.9
66309838,2022-07-27,Diesel,Denim,,,ES,1,88.0
65841969,2022-07-27,The Body Shop,Beauty,,,ES,1,21.6
66925906,2022-07-27,Converse,Shoes,,,ES,1,34.98
70453749,2022-07-27,Calvin Klein,Premium,,,DK,1,86.9
59038637,2022-07-27,Jack&Jones,Men's Apparel,,,ES,1,25.48
34578690,2022-07-27,Under Armour,Sports,F,1983-07-15,ES,1,21.94
70972207,2022-07-27,Desigual,Unisex Apparel,,,ES,1,30.07
64010455,2022-07-27,Calvin Klein,Premium,F,1988-07-05,ES,1,47.87
54131990,2022-07-27,Skechers,Shoes,,,ES,1,35.33
65607298,2022-07-27,Primor,Beauty,F,1993-09-01,ES,1,15.74
70453765,2022-07-27,Nike,Sports,,,DE,1,86.97
42037976,2022-07-27,Desigual,Unisex Apparel,,,ES,1,39.72
39319186,2022-07-27,Pepe Jeans,Denim,F,1967-09-29,ES,1,45.0
39115392,2022-07-27,Primor,Beauty,,,ES,1,35.92
56030188,2022-07-27,Scalpers,Men's Apparel,,,ES,1,65.9
56203507,2022-07-27,Vans,Shoes,,,ES,1,50.0
62178324,2022-07-27,Festina Group,Jewellery & Watches,M,1975-03-30,ES,1,87.8
39677371,2022-07-27,Under Armour,Sports,,,ES,1,26.96
62284018,2022-07-27,Nike,Sports,F,1971-11-02,ES,1,8.49
70932245,2022-07-28,Converse,Shoes,M,1981-12-21,,1,146.0
56093145,2022-07-28,Nike,Sports,,,ES,1,59.76
70452122,2022-07-28,Pepe Jeans,Denim,,,DE,1,44.1
44841154,2022-07-28,Converse,Shoes,F,1977-10-12,ES,1,44.97
62198193,2022-07-28,Clarks,Shoes,M,1994-04-09,ES,1,37.32
63084296,2022-07-28,Nike,Sports,F,1971-02-16,ES,1,14.57
54563424,2022-07-28,Asics,Sports,M,1986-04-14,ES,1,56.0
66240878,2022-07-28,Superdry,Unisex Apparel,F,1973-02-01,FI,1,19.96
68116278,2022-07-28,Desigual,Unisex Apparel,F,1980-02-07,ES,1,26.98
64000431,2022-07-28,Nike,Sports,F,2000-01-23,ES,1,62.99
64010870,2022-07-28,Festina Group,Jewellery & Watches,,,ES,1,14.9
63990975,2022-07-28,Converse,Shoes,,,ES,1,9.99
70451690,2022-07-28,Nike,Sports,,,GB,1,198.86
66850123,2022-07-28,Nike,Sports,,,ES,1,65.09
70493037,2022-07-28,Quiksilver,Outdoor & Surfwear,,,ES,1,4.7
66246859,2022-07-28,Scalpers,Men's Apparel,,,ES,1,29.95
64030939,2022-07-28,Under Armour,Sports,,,ES,1,30.96
65555293,2022-07-28,TIC,Info,F,1975-07-29,ES,1,200.0
55010138,2022-07-28,Nike,Sports,F,1986-03-14,ES,1,27.99
68663720,2022-07-28,Primor,Beauty,,,ES,1,13.44
64279650,2022-07-28,ZZZ [NO LONGER IN CENTRE] Old Ridel Pop up,Unisex Apparel,F,1979-05-17,ES,1,103.76
69437047,2022-07-28,Scalpers,Men's Apparel,,,ES,1,19.95
60715475,2022-07-28,Primor,Beauty,,,ES,1,25.82
53739577,2022-07-28,Timberland,Shoes,,,ES,1,60.8
66755063,2022-07-28,Quiksilver,Outdoor & Surfwear,M,1988-06-17,,1,56.7
61664329,2022-07-28,Converse,Shoes,,,ES,1,42.44
37279241,2022-07-28,Nike,Sports,,,ES,1,53.69
60652368,2022-07-28,Nike,Sports,M,1981-06-11,ES,1,53.97
33746064,2022-07-28,Timberland,Shoes,M,,ES,1,40.88
40435145,2022-07-28,Under Armour,Sports,,,ES,1,16.97
70988967,2022-07-28,Nike,Sports,F,1996-06-16,IC,1,47.99
50313836,2022-07-28,Under Armour,Sports,M,1981-05-08,ES,1,20.97
35930876,2022-07-28,Skechers,Shoes,,,ES,1,49.99
34648712,2022-07-28,Calvin Klein,Premium,,,ES,3,73.8
55679874,2022-07-28,Nike,Sports,,,ES,1,39.16
68309057,2022-07-28,Superdry,Unisex Apparel,,,ES,1,112.8
69704237,2022-07-28,Nike,Sports,,,ES,1,36.39
55626383,2022-07-28,Levi’s,Denim,F,1971-07-01,ES,1,38.25
53054314,2022-07-28,Scalpers,Men's Apparel,F,1977-03-26,ES,1,34.93
34650132,2022-07-28,Scalpers,Men's Apparel,F,1972-02-09,ES,1,34.97
70862118,2022-07-28,Quiksilver,Outdoor & Surfwear,,,ES,1,22.1
70453485,2022-07-28,TIC,Info,,,DE,1,0.0
70983246,2022-07-28,ZZZ [NO LONGER IN CENTRE] Reef,Sports,,,ES,1,29.0
70987411,2022-07-28,Zwilling,Home & Living,,,ES,1,125.81
67218463,2022-07-28,Clarks,Shoes,,,ES,2,104.3
51988109,2022-07-28,Asics,Sports,,,ES,1,121.26
33747827,2022-07-28,Desigual,Unisex Apparel,F,1989-10-30,ES,1,36.72
65976731,2022-07-28,BOSS,Men's Apparel,,,ES,1,121.6
40066367,2022-07-28,WMF,Home & Living,M,1954-02-02,ES,1,52.0
70982367,2022-07-28,Primor,Beauty,F,1971-07-28,ES,2,32.95
62951807,2022-07-28,Lacoste,Premium,F,1975-06-28,,1,45.0
54094119,2022-07-28,Clarks,Shoes,,,ES,1,60.0
45033456,2022-07-28,Diesel,Denim,F,1990-07-20,ES,1,36.0
68663720,2022-07-28,Pepe Jeans,Denim,,,ES,1,38.0
56164895,2022-07-28,Vans,Shoes,M,1988-11-17,ES,1,54.9
66313400,2022-07-28,Jack&Jones,Men's Apparel,,,ES,1,40.2
34943039,2022-07-28,Timberland,Shoes,,,ES,1,21.2
68148556,2022-07-28,Levi’s,Denim,,,ES,1,45.5
39117153,2022-07-28,Hawkers,Optical,,,ES,1,50.15
66218554,2022-07-28,Puma,Sports,,,ES,1,44.8
45960643,2022-07-28,Converse,Shoes,F,1974-09-29,FR,1,77.45
33748983,2022-07-28,North Sails,Men's Apparel,F,1972-01-04,ES,1,47.79
70452307,2022-07-28,Levi’s,Denim,,,ES,1,18.27
70989837,2022-07-28,Levi’s,Denim,,,ES,2,42.0
62859823,2022-07-28,Under Armour,Sports,,,ES,1,30.94
60906940,2022-07-28,Pepe Jeans,Denim,,,ES,2,61.84
40740477,2022-07-28,Quiksilver,Outdoor & Surfwear,,,ES,1,56.2
39213953,2022-07-28,Pepe Jeans,Denim,F,1986-10-18,ES,1,19.0
70953991,2022-07-28,Converse,Shoes,M,1998-04-10,,2,36.46
48566555,2022-07-28,Under Armour,Sports,,,,1,88.82
70982467,2022-07-28,BOSS,Men's Apparel,M,1966-10-01,,1,146.4
63983330,2022-07-28,Converse,Shoes,,,ES,1,19.99
34969537,2022-07-28,Karl Lagerfeld,Women's Apparel,M,,ES,2,61.2
63689473,2022-07-28,Under Armour,Sports,M,1966-06-28,ES,1,49.9
49445548,2022-07-28,Asics,Sports,F,1976-12-29,ES,1,15.0
70981385,2022-07-28,Camper,Shoes,F,1953-07-05,,1,49.0
52952629,2022-07-28,Pepe Jeans,Denim,M,1996-09-20,ES,1,48.0
67690108,2022-07-28,Superdry,Unisex Apparel,M,1975-07-14,ES,1,11.6
41144013,2022-07-28,Tommy Hilfiger,Premium,,,ES,1,20.0
45604404,2022-07-28,Asics,Sports,,,ES,1,108.0
46339023,2022-07-29,Primor,Beauty,,,,1,18.7
47433502,2022-07-29,Pepe Jeans,Denim,,,,1,47.0
70482799,2022-07-29,Calvin Klein,Premium,,,ES,1,47.67
67409078,2022-07-29,Skechers,Shoes,,,ES,1,43.15
48240701,2022-07-29,Karl Lagerfeld,Women's Apparel,,,ES,1,95.4
34650182,2022-07-29,Primor,Beauty,F,1995-03-10,ES,1,23.85
34504818,2022-07-29,Lacoste,Premium,,,BR,1,10.0
49452227,2022-07-29,Skechers,Shoes,,,,1,44.23
40932603,2022-07-29,Textura,Home & Living,F,,ES,1,16.92
70191703,2022-07-29,Lacoste,Premium,,,ES,1,207.0
70482799,2022-07-29,Nike,Sports,,,ES,1,39.05
61807309,2022-07-29,Primor,Beauty,F,1978-11-15,ES,1,18.95
37280097,2022-07-29,Nike,Sports,,,ES,1,41.99
63997922,2022-07-29,Calvin Klein,Premium,,,ES,1,133.74
36646365,2022-07-29,Tommy Hilfiger,Premium,F,1989-05-04,ES,1,99.9
66113885,2022-07-29,Primor,Beauty,,,ES,1,47.97
40160098,2022-07-29,Quiksilver,Outdoor & Surfwear,,,ES,2,44.27
55679897,2022-07-29,Under Armour,Sports,F,1968-02-01,ES,1,10.97
53748598,2022-07-29,TIC,Info,F,1976-08-04,ES,1,200.0
53111245,2022-07-29,Superdry,Unisex Apparel,M,1979-09-24,ES,1,96.0
63096979,2022-07-29,Hawkers,Optical,M,1988-04-30,ES,1,50.0
53748598,2022-07-29,Primor,Beauty,F,1976-08-04,ES,1,15.43
53532182,2022-07-29,Calvin Klein,Premium,M,1961-04-14,ES,2,28.5
70998012,2022-07-29,Levi’s,Denim,,,ES,1,17.5
47308903,2022-07-29,Calvin Klein,Premium,,,,1,68.0
70992113,2022-07-29,Calvin Klein,Premium,F,1976-07-01,ES,1,67.8
60915857,2022-07-29,Pepe Jeans,Denim,,,ES,1,81.0
46641130,2022-07-29,Levi’s,Denim,,,,1,91.0
35963353,2022-07-29,Quiksilver,Outdoor & Surfwear,,,ES,1,14.62
36745491,2022-07-29,Nike,Sports,F,1985-06-24,ES,1,42.89
56136013,2022-07-30,Primor,Beauty,F,1983-10-13,ES,1,5.99
63093693,2022-07-30,Puma,Sports,F,1981-03-24,ES,1,34.0
43965546,2022-07-30,Jack&Jones,Men's Apparel,,,ES,1,10.6
34453089,2022-07-30,Levi’s,Denim,F,1985-02-19,ES,1,68.25
